"Date","GOLD","PALL","SILVER"
8/28/2012 0:00:00,1668.00,642.00,30.81
8/29/2012 0:00:00,1660.00,636.00,30.73
8/30/2012 0:00:00,1660.50,634.00,30.66
8/31/2012 0:00:00,1648.50,625.00,30.52
9/4/2012 0:00:00,1697.00,638.00,32.08
9/5/2012 0:00:00,1690.00,642.00,32.10
9/6/2012 0:00:00,1701.00,647.00,32.87
9/7/2012 0:00:00,1728.00,650.00,32.22
9/10/2012 0:00:00,1732.00,659.00,33.60
9/11/2012 0:00:00,1736.75,676.00,33.52
9/12/2012 0:00:00,1737.00,683.00,33.93
9/13/2012 0:00:00,1733.25,684.00,33.00
9/14/2012 0:00:00,1775.50,700.00,34.71
9/17/2012 0:00:00,1770.00,691.00,34.53
9/18/2012 0:00:00,1769.50,682.00,34.06
9/19/2012 0:00:00,1766.75,675.00,34.65
9/20/2012 0:00:00,1758.50,663.00,34.25
9/21/2012 0:00:00,1784.50,675.00,34.69
9/24/2012 0:00:00,1762.50,638.00,33.73
9/25/2012 0:00:00,1771.50,644.00,34.01
9/26/2012 0:00:00,1744.75,625.00,33.88
9/27/2012 0:00:00,1763.00,638.00,33.95
9/28/2012 0:00:00,1776.00,639.00,34.65
10/1/2012 0:00:00,1787.00,652.00,34.35
10/2/2012 0:00:00,1775.50,650.00,34.85
10/3/2012 0:00:00,1775.25,655.00,34.72
10/4/2012 0:00:00,1791.75,665.00,34.96
10/5/2012 0:00:00,1784.00,669.00,34.85
10/8/2012 0:00:00,1773.50,653.00,33.85
10/9/2012 0:00:00,1774.00,662.00,33.87
10/10/2012 0:00:00,1761.25,651.00,33.79
10/11/2012 0:00:00,1769.00,652.00,34.25
10/12/2012 0:00:00,1766.75,646.00,33.79
10/15/2012 0:00:00,1736.00,637.00,33.22
10/16/2012 0:00:00,1746.50,640.00,32.80
10/17/2012 0:00:00,1749.00,645.00,33.03
10/18/2012 0:00:00,1743.00,650.00,32.99
10/19/2012 0:00:00,1737.00,638.00,32.33
10/22/2012 0:00:00,1726.75,622.00,32.17
10/23/2012 0:00:00,1711.00,603.00,31.71
10/24/2012 0:00:00,1706.50,603.00,31.95
10/25/2012 0:00:00,1715.50,609.00,32.08
10/26/2012 0:00:00,1716.00,605.00,31.67
10/29/2012 0:00:00,1707.00,594.00,31.82
10/30/2012 0:00:00,1710.00,597.00,31.98
10/31/2012 0:00:00,1719.00,610.00,32.28
11/1/2012 0:00:00,1716.25,618.00,32.66
11/2/2012 0:00:00,1685.00,612.00,31.92
11/5/2012 0:00:00,1683.50,602.00,30.91
11/6/2012 0:00:00,1691.00,620.00,31.40
11/7/2012 0:00:00,1715.25,617.00,32.14
11/8/2012 0:00:00,1717.00,612.00,31.70
11/9/2012 0:00:00,1738.25,617.00,32.16
11/12/2012 0:00:00,1735.25,613.00,32.63
11/13/2012 0:00:00,1726.25,622.00,32.58
11/14/2012 0:00:00,1725.75,646.00,32.48
11/15/2012 0:00:00,1710.00,640.00,32.57
11/16/2012 0:00:00,1713.50,627.00,32.27
11/19/2012 0:00:00,1730.50,645.00,32.67
11/20/2012 0:00:00,1732.25,643.00,33.19
11/21/2012 0:00:00,1724.00,645.00,33.01
11/26/2012 0:00:00,1750.50,668.00,34.08
11/27/2012 0:00:00,1746.25,668.00,34.05
11/28/2012 0:00:00,1708.00,650.00,33.85
11/29/2012 0:00:00,1725.00,690.00,33.76
11/30/2012 0:00:00,1726.00,687.00,34.28
12/3/2012 0:00:00,1720.00,686.00,33.42
12/4/2012 0:00:00,1697.75,682.00,33.30
12/5/2012 0:00:00,1694.00,676.00,33.07
12/6/2012 0:00:00,1694.25,690.00,32.83
12/7/2012 0:00:00,1701.50,700.00,32.85
12/10/2012 0:00:00,1712.50,703.00,33.34
12/11/2012 0:00:00,1710.00,695.00,33.17
12/12/2012 0:00:00,1716.25,695.00,33.10
12/13/2012 0:00:00,1692.75,682.00,32.69
12/14/2012 0:00:00,1696.25,700.00,32.52
12/17/2012 0:00:00,1695.75,697.00,32.21
12/18/2012 0:00:00,1694.00,697.00,32.38
12/19/2012 0:00:00,1665.00,695.00,31.37
12/20/2012 0:00:00,1650.50,679.00,31.12
12/21/2012 0:00:00,1651.50,676.00,29.89
12/24/2012 0:00:00,1651.50,688.00,30.19
12/27/2012 0:00:00,1655.50,702.00,29.75
12/28/2012 0:00:00,1657.50,708.00,30.15
12/31/2012 0:00:00,1657.50,705.00,29.95
1/2/2013 0:00:00,1693.75,715.00,30.87
1/3/2013 0:00:00,1679.50,700.00,30.91
1/4/2013 0:00:00,1648.00,687.00,29.32
1/7/2013 0:00:00,1645.25,678.00,30.14
1/8/2013 0:00:00,1656.00,677.00,30.39
1/9/2013 0:00:00,1657.75,680.00,30.39
1/10/2013 0:00:00,1675.00,702.00,30.49
1/11/2013 0:00:00,1657.50,695.00,30.67
1/14/2013 0:00:00,1666.50,710.00,30.76
1/15/2013 0:00:00,1680.50,714.00,31.19
1/16/2013 0:00:00,1676.25,715.00,31.23
1/17/2013 0:00:00,1675.00,725.00,31.50
1/18/2013 0:00:00,1688.50,726.00,31.82
1/21/2013 0:00:00,1687.50,720.00,31.90
1/22/2013 0:00:00,1690.50,721.00,31.94
1/23/2013 0:00:00,1690.25,727.00,32.23
1/24/2013 0:00:00,1671.00,722.00,31.85
1/25/2013 0:00:00,1660.00,726.00,31.56
1/28/2013 0:00:00,1656.50,746.00,30.87
1/29/2013 0:00:00,1663.50,742.00,31.06
1/30/2013 0:00:00,1677.50,758.00,31.35
1/31/2013 0:00:00,1664.75,739.00,32.03
2/1/2013 0:00:00,1669.00,750.00,31.43
2/4/2013 0:00:00,1666.00,750.00,31.51
2/5/2013 0:00:00,1673.50,755.00,32.01
2/6/2013 0:00:00,1674.25,767.00,31.70
2/7/2013 0:00:00,1668.00,764.00,31.75
2/8/2013 0:00:00,1668.25,748.00,31.52
2/11/2013 0:00:00,1652.00,751.00,31.16
2/12/2013 0:00:00,1647.50,770.00,30.84
2/13/2013 0:00:00,1645.00,773.00,31.03
2/14/2013 0:00:00,1646.00,769.00,30.88
2/15/2013 0:00:00,1612.25,756.00,30.18
2/18/2013 0:00:00,1610.75,763.00,30.00
2/19/2013 0:00:00,1607.75,765.00,30.00
2/20/2013 0:00:00,1588.50,753.00,29.11
2/21/2013 0:00:00,1577.00,721.00,28.72
2/22/2013 0:00:00,1576.50,732.00,28.79
2/25/2013 0:00:00,1586.25,746.00,29.17
2/26/2013 0:00:00,1590.50,741.00,28.75
2/27/2013 0:00:00,1604.25,742.00,29.07
2/28/2013 0:00:00,1588.50,744.00,28.95
3/1/2013 0:00:00,1582.25,750.00,28.01
3/4/2013 0:00:00,1574.25,750.00,28.69
3/5/2013 0:00:00,1579.75,755.00,28.93
3/6/2013 0:00:00,1574.00,767.00,28.74
3/7/2013 0:00:00,1579.50,764.00,29.01
3/8/2013 0:00:00,1581.75,748.00,28.78
3/11/2013 0:00:00,1579.00,751.00,28.90
3/12/2013 0:00:00,1594.00,770.00,29.25
3/13/2013 0:00:00,1589.25,773.00,29.12
3/14/2013 0:00:00,1586.00,769.00,28.64
3/15/2013 0:00:00,1595.50,756.00,28.91
3/18/2013 0:00:00,1603.75,763.00,28.80
3/19/2013 0:00:00,1610.75,765.00,28.85
3/20/2013 0:00:00,1607.50,753.00,28.90
3/21/2013 0:00:00,1613.75,721.00,28.91
3/22/2013 0:00:00,1607.75,732.00,29.06
3/25/2013 0:00:00,1599.25,746.00,28.67
3/26/2013 0:00:00,1598.00,741.00,28.83
3/27/2013 0:00:00,1603.00,742.00,28.33
3/28/2013 0:00:00,1598.25,744.00,28.64
4/2/2013 0:00:00,1583.50,773.00,27.96
4/3/2013 0:00:00,1574.75,767.00,27.19
4/4/2013 0:00:00,1546.50,733.00,26.80
4/5/2013 0:00:00,1568.00,719.00,26.97
4/8/2013 0:00:00,1575.00,731.00,27.27
4/9/2013 0:00:00,1577.25,728.00,27.25
4/10/2013 0:00:00,1575.00,715.00,27.74
4/11/2013 0:00:00,1565.00,724.00,27.57
4/12/2013 0:00:00,1535.50,718.00,27.40
4/15/2013 0:00:00,1395.00,675.00,23.54
5/1/2013 0:00:00,1454.75,688.00,23.97
5/2/2013 0:00:00,1469.25,695.00,23.69
5/3/2013 0:00:00,1469.25,694.00,24.25
5/7/2013 0:00:00,1444.25,685.00,23.75
5/8/2013 0:00:00,1468.00,692.00,23.86
5/9/2013 0:00:00,1465.50,695.00,24.07
5/13/2013 0:00:00,1430.75,707.00,23.66
5/15/2013 0:00:00,1410.00,727.00,22.87
5/17/2013 0:00:00,1368.75,745.00,22.52
5/20/2013 0:00:00,1354.75,736.00,21.66
5/21/2013 0:00:00,1360.75,741.00,22.44
5/23/2013 0:00:00,1380.50,742.00,22.47
5/28/2013 0:00:00,1376.50,735.00,22.36
5/29/2013 0:00:00,1382.50,748.00,22.36
6/4/2013 0:00:00,1399.50,756.00,22.51
6/6/2013 0:00:00,1400.00,761.00,22.62
6/11/2013 0:00:00,1374.25,752.00,21.58
6/12/2013 0:00:00,1382.75,756.00,21.78
6/14/2013 0:00:00,1391.25,732.00,21.69
6/17/2013 0:00:00,1384.75,722.00,21.87
6/18/2013 0:00:00,1366.75,705.00,21.80
6/20/2013 0:00:00,1292.50,664.00,20.24
6/24/2013 0:00:00,1286.75,671.00,19.65
7/1/2013 0:00:00,1242.75,680.00,19.44
7/2/2013 0:00:00,1252.50,695.00,19.62
7/3/2013 0:00:00,1250.00,688.00,19.55
7/5/2013 0:00:00,1212.75,671.00,19.32
7/8/2013 0:00:00,1235.25,700.00,19.16
7/9/2013 0:00:00,1255.50,702.00,19.10
7/10/2013 0:00:00,1256.00,715.00,19.37
7/11/2013 0:00:00,1285.00,725.00,19.85
7/12/2013 0:00:00,1279.75,721.00,19.66
7/15/2013 0:00:00,1284.75,728.00,19.82
7/16/2013 0:00:00,1291.50,735.00,19.95
7/17/2013 0:00:00,1297.25,734.00,19.83
7/18/2013 0:00:00,1283.25,737.00,19.49
7/19/2013 0:00:00,1295.75,746.00,19.42
7/22/2013 0:00:00,1327.00,750.00,19.95
7/23/2013 0:00:00,1333.50,733.00,20.18
7/25/2013 0:00:00,1326.00,744.00,19.92
7/30/2013 0:00:00,1324.15,738.00,19.68
8/2/2013 0:00:00,1309.25,732.00,19.46
8/6/2013 0:00:00,1280.50,724.00,19.78
8/7/2013 0:00:00,1282.50,722.00,19.27
8/8/2013 0:00:00,1298.25,740.00,19.73
8/9/2013 0:00:00,1309.00,742.00,20.31
8/13/2013 0:00:00,1328.50,740.00,21.46
8/14/2013 0:00:00,1326.50,736.00,21.50
8/15/2013 0:00:00,1329.75,748.00,22.00
8/16/2013 0:00:00,1369.25,764.00,22.83
8/20/2013 0:00:00,1372.50,752.00,22.87
8/22/2013 0:00:00,1375.50,750.00,23.07
8/23/2013 0:00:00,1377.50,754.00,23.06
8/27/2013 0:00:00,1419.25,750.00,24.29
8/28/2013 0:00:00,1419.50,738.00,24.74
8/29/2013 0:00:00,1407.75,742.00,24.11
9/3/2013 0:00:00,1399.50,726.00,24.21
9/5/2013 0:00:00,1385.00,689.00,23.52
9/6/2013 0:00:00,1387.00,699.00,23.05
9/10/2013 0:00:00,1358.25,691.00,23.32
9/11/2013 0:00:00,1363.75,700.00,22.91
9/12/2013 0:00:00,1328.00,690.00,22.67
9/13/2013 0:00:00,1318.50,700.00,21.72
9/17/2013 0:00:00,1312.25,708.00,21.97
9/18/2013 0:00:00,1301.00,701.00,21.47
9/19/2013 0:00:00,1365.50,727.00,23.00
9/20/2013 0:00:00,1349.25,728.00,22.74
9/24/2013 0:00:00,1314.25,713.00,21.44
9/27/2013 0:00:00,1341.00,726.00,21.61
10/1/2013 0:00:00,1290.75,720.00,21.70
10/3/2013 0:00:00,1316.00,708.00,21.57
10/4/2013 0:00:00,1309.75,710.00,21.65
10/8/2013 0:00:00,1329.50,715.00,22.30
10/9/2013 0:00:00,1304.00,707.00,22.10
10/10/2013 0:00:00,1298.50,706.00,21.93
10/11/2013 0:00:00,1265.50,713.00,21.52
10/15/2013 0:00:00,1270.50,706.00,20.49
10/17/2013 0:00:00,1319.25,725.00,21.72
10/18/2013 0:00:00,1316.50,740.00,21.87
10/22/2013 0:00:00,1333.00,745.00,22.06
10/24/2013 0:00:00,1344.75,751.00,22.67
10/29/2013 0:00:00,1349.25,747.00,22.31
11/4/2013 0:00:00,1320.50,747.00,21.85
11/5/2013 0:00:00,1307.25,744.00,21.60
11/7/2013 0:00:00,1307.25,757.00,21.75
11/8/2013 0:00:00,1285.50,757.00,21.70
11/12/2013 0:00:00,1281.25,746.00,21.10
11/13/2013 0:00:00,1272.50,741.00,20.70
11/14/2013 0:00:00,1286.00,738.00,20.78
11/15/2013 0:00:00,1287.25,730.00,20.63
11/19/2013 0:00:00,1275.75,720.00,20.44
11/20/2013 0:00:00,1257.00,715.00,20.24
11/21/2013 0:00:00,1240.00,716.00,19.97
11/22/2013 0:00:00,1246.25,720.00,19.93
11/26/2013 0:00:00,1247.50,720.00,20.11
11/27/2013 0:00:00,1245.00,723.00,19.98
12/3/2013 0:00:00,1217.25,712.00,19.17
12/5/2013 0:00:00,1222.50,730.00,19.46
12/6/2013 0:00:00,1233.00,740.00,19.49
12/10/2013 0:00:00,1266.25,743.00,20.05
12/12/2013 0:00:00,1225.25,724.00,19.80
12/13/2013 0:00:00,1232.00,723.00,19.55
1/2/2014 0:00:00,1225.00,728.00,19.94
1/3/2014 0:00:00,1234.50,733.00,20.18
1/6/2014 0:00:00,1246.25,738.00,20.04
1/7/2014 0:00:00,1227.50,739.00,20.02
1/9/2014 0:00:00,1226.00,740.00,19.54
1/10/2014 0:00:00,1244.25,742.00,19.80
1/14/2014 0:00:00,1251.50,742.00,20.27
1/16/2014 0:00:00,1241.50,744.00,20.00
1/17/2014 0:00:00,1250.00,749.00,20.01
1/21/2014 0:00:00,1238.00,745.00,20.03
1/22/2014 0:00:00,1241.00,750.00,19.87
1/23/2014 0:00:00,1263.00,749.00,20.11
1/24/2014 0:00:00,1267.00,745.00,20.19
1/28/2014 0:00:00,1251.25,725.00,19.72
1/29/2014 0:00:00,1264.00,720.00,19.68
1/30/2014 0:00:00,1242.50,715.00,19.41
2/5/2014 0:00:00,1254.50,720.00,19.63
2/6/2014 0:00:00,1256.50,717.00,20.14
2/7/2014 0:00:00,1259.25,715.00,19.87
2/11/2014 0:00:00,1282.00,725.00,20.17
2/13/2014 0:00:00,1296.00,731.00,20.27
2/14/2014 0:00:00,1320.00,743.00,21.09
2/18/2014 0:00:00,1320.75,740.00,21.37
2/20/2014 0:00:00,1316.25,740.00,21.59
2/25/2014 0:00:00,1339.00,742.00,21.73
2/27/2014 0:00:00,1332.25,746.00,21.38
3/4/2014 0:00:00,1334.75,757.00,21.15
3/5/2014 0:00:00,1337.00,780.00,21.32
3/6/2014 0:00:00,1345.25,788.00,21.11
3/10/2014 0:00:00,1344.00,783.00,20.99
3/12/2014 0:00:00,1366.00,778.00,20.97
3/13/2014 0:00:00,1368.75,783.00,21.24
3/14/2014 0:00:00,1385.00,790.00,21.36
3/17/2014 0:00:00,1378.50,779.00,21.22
3/18/2014 0:00:00,1355.75,773.00,20.94
3/19/2014 0:00:00,1338.00,779.00,20.75
3/20/2014 0:00:00,1327.00,758.00,20.17
3/21/2014 0:00:00,1336.00,803.00,20.55
3/25/2014 0:00:00,1313.50,797.00,20.00
3/27/2014 0:00:00,1296.00,777.00,19.68
3/28/2014 0:00:00,1294.75,780.00,19.71
4/1/2014 0:00:00,1283.75,792.00,19.80
4/2/2014 0:00:00,1292.00,800.00,19.82
4/3/2014 0:00:00,1284.00,800.00,19.83
4/4/2014 0:00:00,1297.25,800.00,19.93
4/8/2014 0:00:00,1309.50,788.00,20.15
4/10/2014 0:00:00,1320.50,800.00,20.24
4/11/2014 0:00:00,1318.00,808.00,20.09
4/15/2014 0:00:00,1298.00,804.00,19.77
4/16/2014 0:00:00,1301.50,814.00,19.60
4/17/2014 0:00:00,1299.00,816.00,19.62
4/22/2014 0:00:00,1286.75,800.00,19.51
4/23/2014 0:00:00,1285.25,797.00,19.46
4/24/2014 0:00:00,1291.50,804.00,19.06
4/25/2014 0:00:00,1301.25,816.00,19.66
4/29/2014 0:00:00,1297.75,810.00,19.33
5/2/2014 0:00:00,1281.25,827.00,19.17
5/6/2014 0:00:00,1306.25,828.00,19.64
5/7/2014 0:00:00,1296.00,819.00,19.64
5/8/2014 0:00:00,1287.00,813.00,19.25
5/9/2014 0:00:00,1291.25,815.00,19.25
5/13/2014 0:00:00,1296.50,825.00,19.44
5/14/2014 0:00:00,1305.25,834.00,19.87
5/15/2014 0:00:00,1299.00,834.00,19.66
5/16/2014 0:00:00,1291.50,824.00,19.33
5/20/2014 0:00:00,1295.50,833.00,19.37
5/21/2014 0:00:00,1287.25,838.00,19.31
5/23/2014 0:00:00,1291.50,840.00,19.42
5/27/2014 0:00:00,1275.50,843.00,19.25
5/29/2014 0:00:00,1255.00,843.00,18.85
5/30/2014 0:00:00,1250.50,845.00,19.00
6/3/2014 0:00:00,1242.75,843.00,18.87
6/4/2014 0:00:00,1245.25,845.00,18.76
6/5/2014 0:00:00,1252.50,847.00,18.81
6/6/2014 0:00:00,1247.50,853.00,19.03
6/10/2014 0:00:00,1259.50,862.00,19.00
6/11/2014 0:00:00,1262.00,864.00,19.20
6/12/2014 0:00:00,1265.75,845.00,19.33
6/13/2014 0:00:00,1273.00,822.00,19.58
6/17/2014 0:00:00,1267.50,823.00,19.55
6/18/2014 0:00:00,1269.75,835.00,19.73
6/19/2014 0:00:00,1293.00,840.00,19.94
6/20/2014 0:00:00,1312.50,834.00,20.62
6/24/2014 0:00:00,1318.50,840.00,21.12
6/25/2014 0:00:00,1316.75,835.00,20.78
6/26/2014 0:00:00,1311.75,842.00,20.83
6/27/2014 0:00:00,1317.50,849.00,21.04
7/1/2014 0:00:00,1327.50,860.00,21.08
7/2/2014 0:00:00,1326.50,868.00,21.04
7/3/2014 0:00:00,1317.50,865.00,21.00
7/4/2014 0:00:00,1319.25,873.00,21.12
7/7/2014 0:00:00,1313.00,875.00,20.95
7/8/2014 0:00:00,1323.00,880.00,21.08
7/9/2014 0:00:00,1322.75,881.00,21.13
7/10/2014 0:00:00,1340.25,875.00,21.50
7/11/2014 0:00:00,1335.00,875.00,21.41
7/14/2014 0:00:00,1306.00,877.00,21.13
7/15/2014 0:00:00,1310.00,881.00,20.93
7/16/2014 0:00:00,1301.00,877.00,20.70
7/17/2014 0:00:00,1302.50,895.00,20.78
7/18/2014 0:00:00,1307.25,890.00,20.94
7/21/2014 0:00:00,1311.50,892.00,20.93
7/22/2014 0:00:00,1310.25,881.00,20.81
7/23/2014 0:00:00,1308.00,883.00,20.93
7/24/2014 0:00:00,1292.75,878.00,20.84
7/25/2014 0:00:00,1294.75,885.00,20.46
7/28/2014 0:00:00,1304.50,891.00,20.63
7/29/2014 0:00:00,1299.25,891.00,20.64
7/30/2014 0:00:00,1294.50,887.00,20.54
7/31/2014 0:00:00,1285.25,888.00,20.69
8/1/2014 0:00:00,1291.25,881.00,20.34
8/4/2014 0:00:00,1290.50,872.00,20.35
8/5/2014 0:00:00,1284.75,849.00,20.20
8/6/2014 0:00:00,1306.50,852.00,19.78
8/7/2014 0:00:00,1305.25,858.00,20.07
8/8/2014 0:00:00,1309.75,864.00,20.13
8/11/2014 0:00:00,1307.25,870.00,19.85
8/12/2014 0:00:00,1315.75,888.00,20.08
8/13/2014 0:00:00,1312.00,886.00,19.90
8/14/2014 0:00:00,1313.50,889.00,19.86
8/15/2014 0:00:00,1296.00,882.00,19.86
8/18/2014 0:00:00,1296.75,903.00,19.59
8/19/2014 0:00:00,1296.50,901.00,19.66
8/20/2014 0:00:00,1295.00,876.00,19.42
8/21/2014 0:00:00,1275.25,879.00,19.40
8/22/2014 0:00:00,1277.25,888.00,19.49
8/26/2014 0:00:00,1286.00,895.00,19.49
8/27/2014 0:00:00,1282.75,894.00,19.32
8/28/2014 0:00:00,1292.00,902.00,19.75
8/29/2014 0:00:00,1285.75,903.00,19.47
9/1/2014 0:00:00,1286.50,914.00,19.49
9/2/2014 0:00:00,1267.00,892.00,19.20
9/3/2014 0:00:00,1265.50,879.00,19.10
9/4/2014 0:00:00,1271.50,892.00,19.21
9/5/2014 0:00:00,1266.00,892.00,19.13
9/8/2014 0:00:00,1259.00,888.00,19.19
9/9/2014 0:00:00,1255.75,890.00,19.00
9/10/2014 0:00:00,1251.00,860.00,19.01
9/11/2014 0:00:00,1241.25,850.00,18.70
9/12/2014 0:00:00,1231.50,835.00,18.64
9/15/2014 0:00:00,1234.25,845.00,18.64
9/16/2014 0:00:00,1232.25,842.00,18.75
9/17/2014 0:00:00,1236.00,846.00,18.63
9/18/2014 0:00:00,1220.50,827.00,18.50
9/19/2014 0:00:00,1219.75,826.00,18.45
9/22/2014 0:00:00,1213.50,809.00,17.74
9/23/2014 0:00:00,1222.00,815.00,17.92
9/24/2014 0:00:00,1217.25,824.00,17.76
9/25/2014 0:00:00,1213.75,809.00,17.52
9/26/2014 0:00:00,1213.75,806.00,17.54
9/29/2014 0:00:00,1219.50,789.00,17.58
9/30/2014 0:00:00,1216.50,783.00,17.11
10/1/2014 0:00:00,1216.50,779.00,17.04
10/2/2014 0:00:00,1211.75,781.00,17.09
10/3/2014 0:00:00,1195.00,767.00,16.97
10/6/2014 0:00:00,1195.75,759.00,17.02
10/7/2014 0:00:00,1210.50,783.00,17.36
10/8/2014 0:00:00,1217.00,802.00,17.35
10/9/2014 0:00:00,1226.75,811.00,17.64
10/10/2014 0:00:00,1219.00,788.00,17.26
10/13/2014 0:00:00,1229.00,787.00,17.41
10/14/2014 0:00:00,1234.75,796.00,17.50
10/15/2014 0:00:00,1237.50,790.00,17.01
10/16/2014 0:00:00,1237.75,744.00,17.46
10/17/2014 0:00:00,1234.25,757.00,17.36
10/20/2014 0:00:00,1244.50,760.00,17.38
10/21/2014 0:00:00,1250.25,776.00,17.36
10/22/2014 0:00:00,1243.75,780.00,17.36
10/23/2014 0:00:00,1232.75,775.00,17.07
10/24/2014 0:00:00,1232.75,789.00,17.19
10/27/2014 0:00:00,1228.75,790.00,17.18
10/28/2014 0:00:00,1229.25,797.00,17.18
10/29/2014 0:00:00,1223.50,803.00,17.20
10/30/2014 0:00:00,1202.00,794.00,16.78
10/31/2014 0:00:00,1164.25,786.00,16.20
11/3/2014 0:00:00,1167.75,806.00,16.15
11/4/2014 0:00:00,1166.50,802.00,16.12
11/5/2014 0:00:00,1142.00,760.00,15.32
11/6/2014 0:00:00,1145.00,760.00,15.28
11/7/2014 0:00:00,1154.50,765.00,15.42
11/10/2014 0:00:00,1162.00,775.00,15.67
11/11/2014 0:00:00,1156.50,769.00,15.57
11/12/2014 0:00:00,1164.50,780.00,15.62
11/13/2014 0:00:00,1161.75,775.00,15.74
11/14/2014 0:00:00,1169.00,762.00,15.35
11/17/2014 0:00:00,1182.50,777.00,16.20
11/18/2014 0:00:00,1192.75,778.00,16.27
11/19/2014 0:00:00,1196.00,780.00,16.26
11/20/2014 0:00:00,1190.00,773.00,16.20
11/21/2014 0:00:00,1203.75,794.00,16.30
11/24/2014 0:00:00,1197.50,798.00,16.33
11/25/2014 0:00:00,1199.00,802.00,16.66
11/26/2014 0:00:00,1197.50,803.00,16.61
11/27/2014 0:00:00,1194.75,808.00,16.42
12/1/2014 0:00:00,1194.00,808.00,15.73
12/2/2014 0:00:00,1195.00,806.00,16.16
12/3/2014 0:00:00,1204.75,806.00,16.30
12/4/2014 0:00:00,1209.00,802.00,16.42
12/5/2014 0:00:00,1194.00,809.00,16.33
12/8/2014 0:00:00,1193.00,809.00,16.26
12/9/2014 0:00:00,1227.00,812.00,16.37
12/10/2014 0:00:00,1229.00,818.00,17.06
12/11/2014 0:00:00,1216.25,821.00,16.98
12/12/2014 0:00:00,1217.00,820.00,17.07
12/15/2014 0:00:00,1209.25,814.00,16.85
12/16/2014 0:00:00,1202.50,803.00,16.29
12/17/2014 0:00:00,1195.75,788.00,15.95
12/18/2014 0:00:00,1199.00,795.00,16.08
12/19/2014 0:00:00,1195.50,798.00,15.86
12/22/2014 0:00:00,1195.25,815.00,16.09
12/23/2014 0:00:00,1175.75,815.00,15.71
12/24/2014 0:00:00,1175.75,815.00,15.77
12/29/2014 0:00:00,1185.50,820.00,16.00
12/30/2014 0:00:00,1206.00,815.00,15.79
1/2/2015 0:00:00,1172.00,796.00,15.71
1/5/2015 0:00:00,1200.00,798.00,15.88
1/6/2015 0:00:00,1210.25,801.00,16.29
1/7/2015 0:00:00,1210.50,799.00,16.33
1/8/2015 0:00:00,1215.50,794.00,16.37
1/9/2015 0:00:00,1217.75,798.00,16.24
1/12/2015 0:00:00,1226.50,809.00,16.52
1/13/2015 0:00:00,1231.50,820.00,17.00
1/14/2015 0:00:00,1235.00,798.00,16.64
1/15/2015 0:00:00,1259.00,785.00,17.12
1/16/2015 0:00:00,1277.50,756.00,16.92
1/19/2015 0:00:00,1273.75,766.00,17.65
1/20/2015 0:00:00,1288.75,780.00,17.80
1/21/2015 0:00:00,1293.50,781.00,18.22
1/22/2015 0:00:00,1295.75,774.00,18.08
1/23/2015 0:00:00,1294.75,774.00,18.23
1/26/2015 0:00:00,1281.25,775.00,17.83
1/27/2015 0:00:00,1288.50,781.00,17.87
1/28/2015 0:00:00,1288.00,790.00,18.01
1/29/2015 0:00:00,1268.75,790.00,17.43
2/2/2015 0:00:00,1272.50,779.00,17.22
2/3/2015 0:00:00,1264.25,795.00,17.59
2/4/2015 0:00:00,1268.50,794.00,17.39
2/5/2015 0:00:00,1259.25,791.00,17.00
2/6/2015 0:00:00,1241.00,788.00,17.22
2/9/2015 0:00:00,1238.50,783.00,16.97
2/10/2015 0:00:00,1234.50,781.00,16.80
2/11/2015 0:00:00,1223.75,774.00,16.95
2/12/2015 0:00:00,1222.50,774.00,16.89
2/13/2015 0:00:00,1232.50,787.00,16.86
2/16/2015 0:00:00,1229.25,790.00,17.27
2/17/2015 0:00:00,1209.50,783.00,16.82
2/18/2015 0:00:00,1206.00,782.00,16.42
2/19/2015 0:00:00,1209.50,784.00,16.73
2/20/2015 0:00:00,1208.25,785.00,16.34
2/23/2015 0:00:00,1204.50,786.00,16.20
2/24/2015 0:00:00,1192.50,790.00,16.32
2/25/2015 0:00:00,1204.75,805.00,16.51
2/26/2015 0:00:00,1208.25,820.00,16.82
3/2/2015 0:00:00,1212.50,825.00,16.63
3/3/2015 0:00:00,1212.75,834.00,16.42
3/4/2015 0:00:00,1199.50,831.00,16.32
3/5/2015 0:00:00,1202.00,832.00,16.19
3/6/2015 0:00:00,1175.75,820.00,15.99
3/9/2015 0:00:00,1168.50,827.00,15.92
3/10/2015 0:00:00,1162.00,812.00,15.78
3/11/2015 0:00:00,1150.00,800.00,15.64
3/12/2015 0:00:00,1152.25,797.00,15.68
3/13/2015 0:00:00,1152.00,793.00,15.50
3/16/2015 0:00:00,1150.75,791.00,15.58
3/17/2015 0:00:00,1150.75,767.00,15.56
3/18/2015 0:00:00,1147.25,765.00,15.47
3/19/2015 0:00:00,1166.00,773.00,15.88
3/20/2015 0:00:00,1183.10,776.00,16.17
3/23/2015 0:00:00,1186.25,781.00,16.73
3/24/2015 0:00:00,1191.50,772.00,16.97
3/25/2015 0:00:00,1195.60,770.00,16.94
3/26/2015 0:00:00,1203.15,772.00,17.13
3/27/2015 0:00:00,1195.75,754.00,17.14
3/30/2015 0:00:00,1185.50,737.00,16.65
4/1/2015 0:00:00,1197.00,745.00,16.56
4/2/2015 0:00:00,1198.50,753.00,16.84
4/7/2015 0:00:00,1211.00,777.00,16.86
4/8/2015 0:00:00,1207.25,769.00,16.84
